134.0, 110.0
151.0, 106.0
162.0, 104.0
173.0, 100.0
187.0, 100.0
199.0, 97.0
216.0, 94.0
228.0, 86.0
241.0, 80.0
254.0, 74.0
266.0, 73.0
278.0, 70.0
288.0, 69.0
299.0, 69.0
320.0, 69.0
332.0, 64.0
351.0, 62.0
362.0, 61.0
373.0, 59.0
390.0, 54.0
400.0, 51.0
415.0, 48.0
425.0, 46.0
501.0, 40.0
516.0, 40.0
526.0, 44.0
538.0, 52.0
548.0, 59.0
560.0, 64.0
571.0, 67.0
688.0, 136.0
696.0, 143.0
706.0, 148.0
710.0, 158.0
717.0, 166.0
732.0, 184.0
743.0, 200.0
746.0, 214.0
752.0, 223.0
766.0, 300.0
762.0, 314.0
752.0, 321.0
743.0, 330.0
726.0, 343.0
713.0, 352.0
693.0, 369.0
667.0, 385.0
684.0, 375.0
669.0, 385.0
658.0, 395.0
637.0, 403.0
629.0, 410.0
615.0, 422.0
606.0, 427.0
598.0, 434.0
589.0, 441.0
580.0, 446.0
570.0, 450.0
560.0, 454.0
546.0, 456.0
449.0, 483.0
437.0, 486.0
427.0, 490.0
416.0, 492.0
402.0, 493.0
389.0, 497.0
369.0, 500.0
355.0, 501.0
342.0, 504.0
320.0, 507.0
309.0, 511.0
298.0, 512.0
287.0, 517.0
277.0, 519.0
266.0, 518.0
247.0, 523.0
236.0, 525.0
