102.0, 118.0
92.0, 116.0
81.0, 114.0
67.0, 117.0
56.0, 129.0
40.0, 131.0
30.0, 138.0
17.0, 140.0
8.0, 134.0
2.0, 121.0
14.0, 112.0
26.0, 109.0
51.0, 102.0
61.0, 99.0
77.0, 92.0
89.0, 86.0
84.0, 77.0
73.0, 77.0
63.0, 82.0
51.0, 81.0
39.0, 80.0
29.0, 77.0
19.0, 74.0
26.0, 66.0
36.0, 62.0
46.0, 57.0
63.0, 47.0
68.0, 57.0
72.0, 379.0
78.0, 389.0
90.0, 387.0
115.0, 380.0
137.0, 366.0
148.0, 353.0
153.0, 338.0
158.0, 314.0
165.0, 288.0
167.0, 273.0
167.0, 255.0
163.0, 239.0
155.0, 231.0
130.0, 224.0
113.0, 240.0
105.0, 248.0
93.0, 259.0
82.0, 274.0
79.0, 284.0
73.0, 296.0
64.0, 309.0
57.0, 320.0
54.0, 338.0
56.0, 348.0
70.0, 351.0
80.0, 344.0
88.0, 319.0
93.0, 308.0
100.0, 296.0
113.0, 281.0
120.0, 271.0
130.0, 267.0
143.0, 263.0
153.0, 266.0
154.0, 284.0
150.0, 294.0
146.0, 304.0
137.0, 315.0
130.0, 324.0
120.0, 333.0
108.0, 340.0
97.0, 344.0
82.0, 343.0
72.0, 342.0
48.0, 337.0
38.0, 319.0
32.0, 300.0
35.0, 288.0
41.0, 274.0
54.0, 262.0
64.0, 260.0
76.0, 259.0
99.0, 258.0
540.0, 60.0
549.0, 67.0
564.0, 72.0
576.0, 74.0
587.0, 74.0
595.0, 84.0
610.0, 95.0
620.0, 101.0
637.0, 109.0
662.0, 115.0
675.0, 120.0
683.0, 128.0
693.0, 129.0
703.0, 138.0
713.0, 143.0
724.0, 122.0
720.0, 112.0
711.0, 102.0
690.0, 93.0
679.0, 90.0
668.0, 87.0
658.0, 86.0
636.0, 77.0
623.0, 73.0
614.0, 67.0
604.0, 60.0
573.0, 51.0
573.0, 33.0
591.0, 30.0
603.0, 31.0
617.0, 33.0
627.0, 37.0
637.0, 42.0
646.0, 47.0
656.0, 53.0
669.0, 60.0
679.0, 65.0
690.0, 68.0
701.0, 71.0
710.0, 65.0
691.0, 46.0
683.0, 39.0
672.0, 38.0
651.0, 29.0
637.0, 25.0
625.0, 23.0
611.0, 23.0
601.0, 19.0
646.0, 9.0
656.0, 11.0
668.0, 21.0
679.0, 28.0
691.0, 43.0
696.0, 52.0
708.0, 73.0
711.0, 83.0
722.0, 108.0
730.0, 118.0
736.0, 140.0
