213, 118
708, 475
704, 178
75, 394
727, 176
257, 197
606, 274
760, 135
652, 339
471, 219
790, 536
535, 139
357, 394
78, 50
457, 272
297, 368
456, 165
785, 74
111, 483
528, 186
73, 331
14, 10
653, 427
372, 593
337, 50
241, 424
381, 475
570, 156
795, 331
492, 544
714, 528
750, 550
465, 177
242, 34
336, 572
218, 274
146, 312
567, 158
448, 440
172, 224
463, 47
209, 128
281, 262
692, 255
649, 480
537, 238
48, 527
482, 411
660, 261
74, 158
584, 376
620, 502
23, 394
545, 515
442, 444
613, 208
297, 151
603, 519
270, 239
551, 200
149, 45
793, 512
320, 247
490, 394
726, 598
478, 356
795, 387
42, 569
667, 278
399, 190
64, 13
68, 251
580, 286
146, 273
224, 250
568, 346
162, 157
47, 361
477, 6
552, 479
378, 375
498, 383
717, 57
247, 31
2, 200
518, 91
86, 454
555, 120
707, 271
378, 545
723, 585
331, 289
181, 125
448, 511
524, 230
194, 527
581, 565
232, 122
353, 287
537, 564
753, 444
9, 446
192, 556
448, 176
202, 199
312, 461
586, 113
709, 194
528, 553
463, 356
530, 557
506, 5
57, 76
39, 483
253, 567
275, 597
395, 349
765, 27
130, 65
645, 521
573, 122
176, 511
170, 511
360, 104
153, 349
768, 357
337, 510
598, 150
316, 399
337, 380
707, 135
425, 110
372, 391
101, 526
607, 443
320, 566
160, 115
37, 533
599, 374
730, 568
724, 396
697, 431
781, 77
248, 109
722, 596
650, 587
567, 418
479, 202
656, 144
294, 450
60, 500
243, 268
440, 71
476, 337
85, 66
349, 317
163, 330
699, 332
108, 487
6, 383
125, 4
407, 418
703, 484
249, 125
132, 338
676, 565
189, 594
644, 558
136, 322
472, 400
551, 31
438, 348
492, 325
493, 137
720, 430
738, 430
291, 566
444, 126
317, 57
251, 524
531, 354
770, 505
582, 208
565, 217
565, 415
158, 182
754, 153
106, 503
210, 71
656, 2
510, 472
210, 81
487, 44
540, 499
438, 413
393, 66
641, 579
708, 172
442, 475
76, 344
482, 443
177, 143
378, 404
123, 165
378, 228
651, 2
410, 528
281, 218
365, 523
667, 301
686, 453
167, 59
595, 130
79, 512
286, 229
652, 40
499, 169
54, 479
451, 597
239, 399
390, 266
351, 327
168, 106
26, 357
410, 214
286, 520
73, 499
345, 516
460, 43
391, 394
534, 292
88, 363
