304, 103
613, 498
114, 579
754, 265
459, 441
735, 323
17, 379
394, 441
217, 490
354, 245
455, 180
363, 559
285, 597
158, 423
404, 364
76, 376
297, 160
323, 132
718, 440
682, 289
225, 4
38, 400
58, 99
223, 191
734, 153
381, 74
785, 357
12, 498
392, 197
798, 89
28, 118
207, 553
443, 507
420, 73
440, 105
269, 515
35, 582
457, 45
787, 372
105, 274
383, 333
45, 492
204, 276
10, 288
545, 70
557, 109
214, 443
473, 26
331, 253
460, 44
213, 308
192, 194
147, 347
301, 533
382, 450
491, 510
703, 209
213, 278
667, 174
42, 532
169, 292
141, 591
613, 8
237, 288
381, 184
478, 466
40, 419
646, 545
630, 559
212, 140
353, 27
74, 201
387, 217
443, 556
99, 487
783, 307
71, 227
516, 193
653, 425
79, 189
436, 170
480, 302
725, 466
644, 366
335, 222
35, 583
32, 577
457, 414
751, 402
226, 251
774, 35
414, 178
286, 288
181, 9
658, 233
4, 70
661, 6
117, 469
320, 223
541, 75
388, 597
126, 18
573, 360
621, 393
423, 174
750, 54
234, 85
59, 451
113, 93
100, 291
153, 493
240, 47
293, 304
225, 186
270, 444
598, 589
375, 111
458, 111
478, 158
505, 597
334, 19
771, 578
114, 58
265, 59
517, 144
117, 338
133, 545
694, 84
325, 372
392, 217
353, 333
690, 576
589, 472
233, 588
166, 300
690, 344
298, 36
741, 330
675, 573
717, 238
382, 476
107, 522
218, 408
26, 265
476, 111
494, 47
448, 592
726, 160
745, 532
608, 125
57, 393
27, 500
317, 156
536, 450
416, 3
42, 40
256, 509
524, 544
157, 487
194, 410
461, 179
343, 575
524, 518
101, 345
625, 567
52, 29
124, 239
441, 38
140, 306
704, 479
653, 128
197, 141
558, 79
187, 215
80, 57
463, 243
507, 326
615, 134
11, 38
356, 319
455, 285
711, 16
338, 43
272, 146
442, 431
417, 349
590, 575
737, 529
589, 423
636, 11
505, 67
328, 327
747, 315
98, 591
352, 410
343, 325
272, 467
639, 331
383, 473
323, 396
109, 88
575, 398
648, 589
130, 135
193, 31
467, 81
572, 585
270, 292
513, 230
748, 30
623, 39
769, 369
368, 27
158, 449
584, 196
22, 320
39, 586
126, 352
254, 358
206, 405
494, 21
164, 549
699, 15
104, 156
640, 507
393, 448
157, 161
614, 494
555, 107
41, 279
335, 481
782, 594
461, 183
386, 231
308, 30
327, 149
599, 68
147, 417
60, 8
119, 229
557, 430
669, 592
204, 371
171, 39
324, 46
389, 408
794, 275
367, 526
355, 109
431, 286
14, 48
369, 549
386, 504
548, 52
386, 185
770, 137
397, 244
717, 115
163, 186
212, 561
736, 528
789, 232
237, 583
412, 552
492, 31
778, 449
401, 312
369, 31
273, 133
187, 183
434, 61
43, 461
