464, 595
789, 258
342, 502
436, 230
479, 148
197, 86
436, 195
583, 322
469, 28
79, 54
38, 583
521, 526
631, 86
365, 537
783, 562
58, 588
564, 553
18, 183
154, 257
753, 309
582, 15
362, 573
157, 504
608, 133
749, 497
127, 294
760, 217
277, 466
633, 323
432, 474
21, 546
180, 332
671, 38
89, 362
455, 451
735, 478
576, 88
15, 553
524, 293
336, 443
391, 21
195, 76
45, 67
571, 105
553, 321
60, 379
347, 540
111, 329
708, 299
447, 285
17, 382
115, 228
162, 380
360, 559
86, 12
394, 479
661, 5
752, 317
249, 185
401, 351
666, 36
198, 591
437, 531
414, 166
216, 543
408, 221
684, 192
544, 460
608, 310
265, 195
558, 515
227, 77
172, 245
730, 397
369, 503
171, 73
609, 479
227, 115
279, 146
789, 479
271, 123
88, 566
173, 331
443, 528
301, 27
710, 505
776, 181
334, 474
767, 432
372, 400
135, 433
540, 522
18, 71
357, 19
182, 583
201, 344
412, 150
306, 340
39, 517
87, 102
350, 182
562, 276
216, 101
672, 249
163, 490
532, 361
593, 451
184, 510
192, 263
385, 307
772, 101
781, 469
116, 266
444, 26
653, 329
424, 161
199, 84
611, 321
178, 593
396, 374
588, 313
173, 318
98, 562
532, 241
64, 163
171, 439
23, 311
662, 219
522, 315
329, 205
565, 554
515, 30
539, 553
779, 76
203, 572
646, 461
621, 502
114, 321
270, 368
611, 368
166, 201
87, 442
514, 491
471, 333
307, 294
364, 185
403, 158
412, 384
783, 64
704, 273
405, 10
515, 371
91, 159
281, 303
681, 106
665, 286
421, 522
377, 145
537, 388
356, 184
707, 591
443, 122
601, 304
645, 75
438, 85
724, 3
70, 495
630, 363
746, 120
756, 91
8, 364
235, 55
690, 261
356, 264
561, 302
434, 478
46, 369
712, 283
796, 155
276, 27
294, 61
316, 288
337, 182
564, 570
621, 132
536, 147
189, 258
556, 424
673, 243
398, 19
60, 205
309, 45
743, 312
648, 514
337, 373
637, 165
209, 220
364, 378
42, 53
336, 290
