703, 245
169, 132
489, 576
518, 141
404, 324
718, 355
658, 506
435, 558
499, 352
415, 3
508, 446
697, 436
320, 334
240, 478
670, 49
103, 108
54, 251
189, 561
233, 56
664, 394
204, 105
717, 553
488, 167
622, 110
434, 152
496, 592
258, 550
440, 361
50, 5
770, 272
757, 413
14, 296
465, 61
231, 142
698, 329
593, 208
781, 146
335, 168
613, 468
302, 72
446, 573
17, 311
452, 200
761, 273
438, 313
529, 389
93, 356
724, 256
99, 422
155, 544
82, 565
583, 91
778, 452
743, 525
477, 590
711, 495
619, 379
117, 429
118, 584
721, 208
193, 41
432, 530
298, 466
109, 281
608, 203
237, 90
323, 329
397, 223
183, 137
138, 251
36, 304
237, 161
46, 454
593, 597
651, 321
466, 146
486, 22
532, 403
752, 10
589, 421
605, 390
688, 425
546, 313
183, 256
329, 167
396, 374
430, 440
84, 161
794, 219
793, 171
569, 457
690, 35
154, 518
689, 235
226, 417
392, 426
462, 397
473, 304
99, 153
633, 274
19, 450
577, 508
175, 200
433, 27
195, 77
128, 397
435, 26
132, 391
688, 420
154, 398
246, 291
403, 50
261, 540
220, 260
602, 444
648, 153
362, 484
636, 550
411, 477
278, 107
222, 129
27, 260
396, 0
124, 74
796, 428
68, 153
127, 116
225, 298
792, 461
524, 209
507, 471
566, 393
641, 107
273, 211
357, 3
633, 61
31, 257
349, 103
58, 497
398, 81
563, 83
770, 328
720, 88
133, 343
667, 318
190, 378
762, 406
441, 582
557, 267
694, 420
195, 101
141, 565
152, 83
667, 159
207, 383
110, 454
392, 476
266, 566
319, 162
501, 564
161, 434
133, 164
427, 565
644, 204
737, 438
61, 88
7, 128
6, 391
543, 314
681, 363
672, 80
49, 318
688, 99
462, 239
350, 64
708, 28
510, 157
598, 122
706, 583
107, 575
721, 154
698, 577
678, 312
344, 87
680, 275
59, 413
641, 405
649, 589
702, 468
610, 304
130, 204
359, 173
583, 276
197, 544
690, 386
738, 452
370, 226
643, 83
309, 81
631, 537
518, 497
772, 361
454, 405
236, 535
646, 268
59, 357
63, 282
304, 297
15, 498
166, 395
785, 0
541, 589
791, 122
554, 147
6, 439
440, 217
301, 560
441, 372
67, 131
301, 185
669, 38
333, 337
745, 480
213, 46
363, 531
748, 407
273, 294
689, 71
404, 167
356, 28
110, 485
429, 36
722, 420
429, 393
588, 418
320, 141
278, 118
748, 433
564, 328
8, 303
366, 139
268, 327
167, 471
17, 430
702, 596
644, 515
65, 177
140, 516
296, 89
213, 493
469, 71
473, 456
582, 201
715, 376
756, 255
383, 335
684, 191
217, 160
424, 233
16, 191
713, 597
639, 268
786, 581
232, 318
420, 12
421, 572
786, 486
717, 207
192, 577
287, 355
413, 169
141, 324
58, 426
264, 237
166, 38
484, 60
615, 534
232, 578
87, 381
501, 198
313, 184
721, 33
374, 298
238, 548
793, 444
475, 341
35, 322
423, 185
11, 184
109, 27
566, 555
545, 35
687, 228
789, 458
387, 471
296, 9
283, 34
428, 577
791, 137
18, 388
548, 118
84, 67
89, 453
447, 234
52, 238
251, 238
172, 292
665, 158
114, 314
440, 223
713, 237
275, 537
319, 581
490, 263
199, 589
236, 380
149, 529
542, 41
117, 15
299, 467
8, 31
423, 209
764, 420
641, 291
550, 548
645, 429
127, 100
236, 83
24, 549
321, 479
763, 299
16, 582
640, 307
652, 313
393, 484
221, 336
59, 143
485, 168
793, 233
430, 140
158, 95
626, 353
567, 232
69, 180
315, 286
35, 399
72, 126
82, 552
795, 584
116, 458
139, 144
459, 220
162, 138
456, 80
249, 493
659, 495
15, 326
273, 95
742, 581
212, 190
603, 68
549, 528
576, 508
742, 485
55, 370
199, 126
525, 311
552, 317
656, 109
646, 564
719, 421
323, 310
652, 581
86, 218
256, 286
428, 415
108, 500
26, 145
344, 159
737, 256
522, 535
220, 217
644, 180
40, 206
282, 435
208, 305
462, 212
757, 71
10, 144
726, 591
570, 385
546, 73
163, 33
535, 491
356, 436
565, 303
583, 122
5, 40
420, 364
607, 555
211, 192
29, 83
235, 504
506, 92
572, 52
357, 441
261, 112
168, 26
307, 248
464, 389
632, 487
536, 356
355, 591
790, 335
513, 555
194, 576
399, 49
351, 229
443, 419
263, 91
407, 332
247, 117
120, 552
436, 436
369, 412
184, 216
615, 68
317, 205
593, 499
453, 217
399, 21
100, 393
707, 473
650, 284
112, 506
561, 359
109, 556
799, 175
518, 372
24, 381
112, 569
228, 419
711, 38
792, 29
358, 185
292, 259
225, 485
536, 299
482, 356
660, 307
511, 305
170, 44
437, 561
562, 450
739, 561
586, 31
677, 483
8, 456
330, 138
158, 504
181, 317
72, 128
685, 481
756, 576
705, 302
111, 86
92, 267
712, 245
736, 318
611, 266
578, 52
669, 400
386, 574
471, 555
582, 276
1, 17
114, 532
388, 109
774, 195
395, 157
115, 596
559, 67
27, 502
126, 160
580, 207
552, 348
601, 303
101, 443
638, 159
262, 145
717, 256
214, 574
114, 536
237, 101
671, 88
210, 398
589, 529
713, 523
656, 412
0, 544
405, 104
498, 483
314, 398
183, 83
778, 473
297, 286
693, 266
306, 546
456, 151
439, 76
653, 51
27, 447
642, 185
433, 181
590, 418
3, 17
70, 382
728, 404
347, 279
645, 310
796, 513
691, 549
208, 509
648, 521
744, 181
245, 232
165, 138
284, 565
550, 377
59, 218
235, 372
729, 199
395, 548
12, 395
110, 524
741, 455
360, 449
633, 370
19, 294
140, 447
103, 252
284, 443
441, 279
391, 450
270, 507
90, 289
442, 53
312, 582
537, 310
419, 475
200, 362
362, 82
513, 511
238, 522
754, 257
498, 416
697, 490
287, 409
382, 583
114, 515
461, 277
99, 28
302, 562
371, 474
99, 1
336, 433
285, 509
519, 251
27, 550
424, 201
769, 362
463, 256
689, 74
468, 511
72, 165
752, 460
183, 59
298, 295
316, 343
349, 343
605, 280
776, 440
33, 505
51, 469
651, 515
376, 482
307, 20
725, 195
195, 313
557, 248
459, 303
565, 258
289, 479
290, 183
57, 192
781, 73
124, 535
607, 548
424, 137
607, 446
68, 305
85, 290
638, 588
26, 5
707, 402
62, 393
731, 391
470, 279
670, 511
128, 271
535, 417
788, 532
467, 162
393, 379
710, 474
512, 465
763, 244
177, 140
117, 238
689, 210
422, 17
637, 534
587, 394
165, 273
35, 519
631, 100
491, 317
775, 332
567, 406
377, 190
206, 24
523, 26
130, 584
65, 549
43, 166
142, 406
672, 426
795, 18
17, 572
376, 114
675, 377
509, 130
329, 265
91, 21
27, 222
675, 244
118, 351
659, 133
752, 506
281, 248
630, 544
357, 165
484, 577
175, 289
735, 105
450, 520
627, 587
644, 68
357, 65
34, 411
340, 438
605, 343
368, 322
459, 126
663, 85
236, 242
744, 95
362, 507
38, 587
363, 592
203, 564
695, 53
486, 504
704, 198
50, 513
786, 82
629, 514
281, 563
498, 23
233, 145
139, 77
783, 406
758, 40
466, 236
634, 115
676, 91
263, 258
331, 207
240, 580
326, 317
102, 325
190, 470
466, 119
140, 573
366, 432
289, 82
768, 326
725, 313
148, 119
527, 253
629, 318
78, 85
520, 519
338, 192
166, 316
490, 365
340, 320
699, 100
416, 280
681, 488
89, 170
581, 589
747, 357
179, 134
214, 496
503, 432
171, 87
124, 411
675, 111
160, 286
699, 403
63, 281
655, 535
763, 182
434, 145
549, 153
7, 424
363, 199
64, 157
669, 346
528, 374
125, 74
751, 497
355, 16
554, 526
458, 324
420, 69
699, 438
685, 574
755, 457
220, 207
468, 475
748, 280
357, 354
145, 130
135, 209
694, 158
437, 335
725, 363
406, 409
498, 351
419, 45
244, 78
111, 55
96, 153
376, 321
211, 101
169, 227
