796, 430
788, 336
697, 255
745, 180
694, 334
712, 252
370, 336
328, 348
654, 453
627, 493
628, 56
423, 197
245, 63
790, 507
497, 338
397, 421
399, 594
81, 408
781, 375
645, 179
17, 181
328, 553
797, 292
636, 545
321, 355
225, 275
235, 441
288, 338
345, 575
516, 520
15, 237
98, 426
68, 16
793, 410
791, 588
372, 203
383, 452
365, 316
608, 35
556, 452
569, 342
141, 102
441, 480
31, 273
402, 561
296, 31
39, 132
518, 568
607, 92
400, 498
123, 442
27, 231
420, 13
761, 340
317, 519
60, 281
88, 56
633, 161
164, 522
519, 88
420, 488
6, 28
123, 115
764, 425
772, 34
122, 549
446, 341
190, 413
323, 582
242, 314
58, 533
657, 396
227, 103
138, 401
336, 578
189, 417
467, 592
770, 593
113, 229
521, 27
342, 446
667, 206
739, 224
96, 79
450, 450
282, 428
282, 433
271, 9
669, 374
132, 473
735, 5
740, 402
546, 165
512, 293
108, 415
80, 336
762, 541
792, 498
270, 80
582, 75
419, 181
663, 349
609, 382
153, 427
332, 513
395, 77
439, 479
769, 229
598, 531
164, 337
337, 372
438, 341
660, 441
115, 468
131, 312
499, 379
683, 52
683, 466
212, 369
596, 472
18, 316
355, 114
379, 523
599, 559
371, 486
498, 19
707, 369
798, 334
328, 336
593, 49
71, 526
715, 236
190, 105
668, 550
22, 581
579, 42
596, 363
209, 427
783, 246
779, 148
604, 347
366, 446
678, 66
717, 135
313, 541
214, 163
797, 68
724, 178
159, 538
237, 534
587, 415
650, 591
726, 579
183, 588
216, 356
385, 96
791, 508
252, 183
510, 83
487, 156
684, 436
711, 33
457, 30
687, 161
468, 457
161, 445
151, 387
143, 153
508, 391
378, 194
537, 440
92, 47
294, 135
193, 433
271, 239
111, 577
325, 465
550, 188
400, 17
2, 29
575, 36
94, 327
223, 524
147, 349
393, 2
191, 545
86, 303
352, 373
46, 599
511, 249
542, 83
329, 193
104, 281
632, 146
564, 425
785, 66
485, 270
423, 313
326, 568
157, 159
355, 122
168, 188
371, 21
434, 134
563, 400
411, 266
655, 434
474, 226
313, 174
738, 407
251, 585
384, 3
681, 28
608, 118
144, 288
783, 451
716, 50
250, 39
181, 37
374, 157
568, 175
601, 376
100, 329
582, 166
795, 206
646, 78
9, 167
657, 22
593, 576
685, 595
34, 91
717, 21
104, 327
602, 526
511, 268
239, 464
611, 158
254, 72
707, 236
432, 75
275, 452
330, 259
513, 428
299, 373
351, 527
657, 115
543, 259
668, 129
61, 139
554, 406
597, 94
546, 473
310, 371
460, 317
47, 190
797, 355
197, 556
272, 339
518, 319
752, 366
568, 374
658, 562
683, 93
511, 115
461, 532
656, 347
188, 214
402, 470
470, 0
776, 4
204, 236
560, 307
693, 178
702, 233
543, 490
772, 403
256, 88
243, 293
778, 100
699, 79
93, 140
590, 199
247, 489
99, 465
167, 235
247, 392
479, 522
206, 135
135, 586
438, 321
717, 418
556, 569
762, 65
248, 55
609, 557
20, 480
17, 409
586, 273
458, 347
219, 303
