659, 511
280, 513
399, 385
221, 358
48, 464
270, 165
627, 291
157, 258
268, 434
721, 308
674, 141
455, 322
200, 152
708, 384
788, 587
568, 78
669, 53
336, 186
150, 312
377, 564
289, 511
12, 367
466, 572
730, 160
513, 359
725, 46
683, 385
504, 386
518, 87
724, 88
191, 201
153, 595
434, 378
509, 6
421, 474
172, 407
98, 478
172, 334
111, 505
779, 387
395, 236
551, 110
359, 586
186, 56
350, 239
128, 247
562, 390
359, 238
773, 592
466, 378
146, 466
586, 377
6, 520
193, 262
669, 70
708, 351
349, 486
28, 360
553, 19
513, 56
259, 484
540, 264
482, 540
23, 356
299, 54
68, 42
271, 453
551, 296
33, 466
384, 10
626, 63
121, 344
203, 216
360, 190
230, 465
641, 550
394, 418
476, 488
769, 264
574, 305
407, 45
679, 249
625, 87
599, 38
680, 414
285, 127
129, 255
30, 91
682, 126
638, 135
370, 72
719, 38
678, 158
115, 90
772, 493
47, 57
573, 595
782, 28
428, 404
142, 105
558, 498
716, 168
605, 291
455, 394
77, 324
19, 309
289, 372
605, 396
203, 43
534, 59
607, 313
254, 193
210, 163
270, 558
308, 239
705, 156
167, 561
96, 225
411, 471
745, 546
680, 567
571, 588
71, 32
33, 12
590, 213
344, 103
38, 566
639, 291
586, 65
218, 220
317, 94
67, 322
168, 488
558, 24
720, 223
694, 344
752, 146
361, 345
56, 65
525, 450
130, 377
782, 585
556, 137
742, 564
151, 513
615, 329
699, 267
456, 57
645, 553
169, 286
430, 206
36, 118
313, 17
242, 72
104, 259
183, 155
603, 378
12, 213
647, 246
391, 49
431, 256
201, 178
2, 523
228, 396
241, 170
678, 458
266, 265
582, 553
341, 520
490, 4
363, 426
115, 361
238, 396
230, 208
714, 200
663, 60
774, 17
724, 114
6, 297
491, 159
320, 503
409, 78
152, 308
112, 46
667, 388
548, 113
405, 530
531, 217
783, 211
463, 374
328, 229
73, 451
303, 41
347, 134
730, 475
369, 117
294, 346
213, 254
332, 283
503, 287
